1/17/1994,608958,55881.375,613800,206959.5
1/18/1994,612360,55881.375,620400,209050
1/19/1994,619164,55881.375,620400,209050
1/20/1994,598752,55881.375,620400,204869
1/21/1994,591948,54901,620400,198597.5
1/24/1994,602154,54901,620400,200688
1/25/1994,619164,53920.625,627000,190235.5
1/26/1994,622566,54901,627000,194416.5
1/27/1994,639576,54901,627000,194416.5
1/28/1994,639576,54901,547800,206959.5
1/31/1994,666792,54901,567600,217412
2/1/1994,653184,53920.625,587400,219502.5
2/2/1994,653184,54901,600600,217412
2/3/1994,639576,54901,640200,211140.5
2/4/1994,608958,55881.375,633600,211140.5
2/7/1994,612360,51959.875,613800,190235.5
2/8/1994,632772,53920.625,633600,192326
2/9/1994,632772,54901,653400,196507
2/10/1994,598752,54901,653400,202778.5
2/11/1994,581742,53920.625,653400,209050
2/14/1994,591948,54901,653400,200688
2/15/1994,602154,53920.625,660000,210095.25
2/16/1994,622566,53920.625,646800,217412
2/17/1994,639576,54901,633600,227864.5
2/18/1994,653184,54901,646800,219502.5
2/22/1994,632772,54901,666600,223683.5
2/23/1994,632772,53920.625,653400,217412
2/24/1994,632772,54901,646800,221593
2/25/1994,632772,53920.625,653400,211140.5
2/28/1994,632772,52940.25,666600,217412
3/1/1994,639576,52940.25,666600,213231
3/2/1994,602154,51959.875,666600,209050
3/3/1994,615762,52940.25,660000,206959.5
3/4/1994,615762,52940.25,660000,211140.5
3/7/1994,639576,51959.875,666600,215321.5
3/8/1994,625968,56861.75,660000,215321.5
3/9/1994,636174,65685.125,660000,211140.5
3/10/1994,625968,65685.125,640200,205914.25
3/11/1994,642978,62744,633600,206959.5
3/14/1994,653184,62744,633600,213231
3/15/1994,663390,68626.25,640200,219502.5
3/16/1994,656586,65685.125,636900,213231
3/17/1994,646380,65685.125,640200,219502.5
3/18/1994,653184,66665.5,627000,219502.5
3/21/1994,663390,66665.5,627000,227864.5
3/22/1994,663390,67645.875,627000,217412
3/23/1994,663390,66665.5,627000,229955
3/24/1994,656586,66665.5,627000,232045.5
3/25/1994,608958,61763.625,640200,227864.5
3/28/1994,619164,60783.25,640200,225774
3/29/1994,595350,62744,640200,215321.5
3/30/1994,564732,56861.75,580800,206959.5
3/31/1994,557052.5,53920.625,581152,202778.5
4/4/1994,539965,50979.5,561340,190235.5
4/5/1994,570722.5,52940.25,541528,200688
4/6/1994,594645,56861.75,567944,204869
4/7/1994,587810,62744,594360,198597.5
4/8/1994,601480,63724.375,587756,206959.5
4/11/1994,598062.5,60783.25,574548,206959.5
4/12/1994,601480,60783.25,587756,213231
4/13/1994,567305,58822.5,581152,211140.5
4/14/1994,516042.5,55881.375,567944,204869
4/15/1994,512625,49999.125,581152,204869
4/18/1994,512625,51959.875,581152,211140.5
4/19/1994,502372.5,51959.875,581152,211140.5
4/20/1994,498955,50489.3125,581152,217412
4/21/1994,348585,53920.625,581152,211140.5
4/22/1994,386177.5,55881.375,581152,211140.5
4/25/1994,396430,53920.625,581152,211140.5
4/26/1994,413517.5,53920.625,581152,204869
4/28/1994,440857.5,53920.625,607568,206436.875
4/29/1994,430605,55881.375,594360,196695
5/2/1994,423770,53920.625,587756,202972.5
5/3/1994,430605,50979.5,600964,199833.75
5/4/1994,430605,50979.5,600964,202972.5
5/5/1994,423770,51959.875,587756,196695
5/6/1994,379342.5,50979.5,600964,198787.5
5/9/1994,399847.5,50979.5,581152,196695
5/10/1994,416935,50489.3125,581152,192510
5/11/1994,416935,50979.5,594360,192510
5/12/1994,410100,50979.5,594360,190417.5
5/13/1994,410100,49018.75,594360,205065
5/16/1994,416935,49018.75,594360,207157.5
5/17/1994,416935,46077.625,594360,186232.5
5/18/1994,416935,46077.625,587756,192510
5/19/1994,416935,46077.625,574548,198787.5
5/20/1994,440857.5,49018.75,594360,198787.5
5/23/1994,423770,49018.75,594360,196695
5/24/1994,437440,48038.375,594360,196695
5/25/1994,430605,48038.375,574548,196695
5/26/1994,410100,49999.125,594360,205065
5/27/1994,406682.5,52940.25,600964,200880
5/31/1994,382760,52940.25,587756,205065
6/1/1994,386177.5,54410.8125,594360,205065
6/2/1994,399847.5,51959.875,607568,198787.5
6/3/1994,399847.5,51959.875,600964,198787.5
6/6/1994,416935,51959.875,587756,198787.5
6/7/1994,403265,52940.25,600964,200880
6/8/1994,396430,51959.875,587756,198787.5
6/9/1994,416935,50979.5,600964,188325
6/10/1994,416935,52940.25,594360,186232.5
6/13/1994,413517.5,53920.625,594360,192510
6/14/1994,413517.5,56861.75,574548,192510
6/15/1994,413517.5,53920.625,576199,186232.5
6/16/1994,410100,55881.375,594360,188325
6/17/1994,416935,52940.25,594360,192510
6/20/1994,403265,53920.625,594360,179955
6/21/1994,393012.5,54901,567944,177862.5
6/22/1994,393012.5,55881.375,574548,173677.5
6/23/1994,406682.5,54901,574548,179955
6/24/1994,393012.5,53920.625,534924,171585
6/27/1994,389595,53920.625,521716,163215
6/28/1994,396430,52940.25,541528,163215
6/29/1994,393012.5,50979.5,521716,167400
6/30/1994,398302.5,49025,538548.75,165307.5
7/1/1994,384448.5,50986,531900,167400
7/5/1994,380985,56869,525251.25,163215
7/6/1994,380985,53927.5,531900,165307.5
7/7/1994,370594.5,55888.5,531900,173677.5
7/8/1994,398302.5,54908,511953.75,175770
7/11/1994,398302.5,52947,538548.75,182047.5
7/12/1994,401766,52456.75,538548.75,177862.5
7/13/1994,408693,53927.5,558495,173677.5
7/14/1994,405229.5,54908,551846.25,179955
7/15/1994,422547,56869,565143.75,190417.5
